Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0090079~translation regulator activity, nucleic acid binding	26	1.4598540145985401	4.343206682259169E-9	100539716, 100542091, 104914632, 100549103, 100541660, 100540494, 104917102, 100550959, 100544359, 100550019, 100545922, 100542738, 100549098, 104916864, 100548884, 100542381, 104915930, 100543572, 100545633, 104916307, 100543832, 100547856, 100541637, 100538855, 100539346, 100550440	1315	94	18695	3.932287031793544	6.462670675499993E-6	5.875174130183312E-7	5.697497493181801E-7
GOTERM_MF_ALL	GO:0016874~ligase activity	45	2.5266704098820885	5.611300506234195E-9	100538703, 100548292, 104915862, 100543480, 100547622, 100545663, 100545102, 100550609, 100539297, 100542376, 100542277, 100540696, 100546017, 100541003, 100544615, 100547503, 100550312, 100538864, 100550112, 100545071, 100548389, 104912682, 100542162, 100548881, 100545255, 100547453, 100544765, 100542245, 100540187, 100546404, 100540880, 100540484, 104914827, 100542964, 100542721, 100542966, 104913416, 100548528, 100550920, 109370376, 100538910, 100539128, 100551015, 100538831, 100539860	1315	243	18695	2.6327277848190396	8.34958036211031E-6	6.958012627730402E-7	6.74758885874662E-7
GOTERM_MF_ALL	GO:0140640~catalytic activity, acting on a nucleic acid	87	4.8848961257720385	6.5769365880159094E-9	100548170, 100548292, 100548895, 100546593, 100548572, 100544377, 100545102, 104913022, 100549740, 100543044, 100539297, 100542597, 100540696, 100546315, 100544615, 100546957, 100550454, 100545948, 100544281, 100547114, 100547236, 100548881, 100545255, 100545178, 100542264, 100544765, 100548727, 100540484, 104914827, 100550768, 100541698, 100541857, 109370376, 100539667, 100538896, 100551015, 100541816, 100550760, 100544808, 100551374, 100551330, 100538906, 100538709, 100538703, 104915862, 100540070, 100544596, 100547780, 100541484, 100544199, 100544477, 100546017, 100541003, 100546937, 100549724, 100547503, 100547823, 100543822, 100551128, 100539911, 100550312, 100550112, 100545809, 100551274, 100541909, 100549593, 100538715, 100545071, 100548389, 100546643, 100549794, 100547572, 100543376, 100541352, 100547453, 100540187, 100546404, 100542326, 100550307, 100542963, 100543931, 100550502, 100540941, 100542527, 104912629, 100538952, 100550982	1315	646	18695	1.9146370175046206	9.786433732505984E-6	7.528062802282826E-7	7.300399612697659E-7
GOTERM_MF_ALL	GO:0140101~catalytic activity, acting on a tRNA	29	1.6282987085906795	7.900241755205862E-8	100548170, 100548292, 104915862, 100545102, 100539297, 100540696, 100546315, 100546017, 100541003, 100544615, 100547503, 100549724, 100546957, 100539911, 100550312, 100545071, 100548389, 100547572, 100548881, 100545255, 100547453, 100544765, 100540187, 100546404, 100540484, 104914827, 100550307, 109370376, 100551015	1315	130	18695	3.1714243930973964	1.1754869248981059E-4	8.396828379818802E-6	8.142892037687185E-6
GOTERM_MF_ALL	GO:0003743~translation initiation factor activity	16	0.8983717012914094	1.7530747229527708E-6	100549098, 100548884, 104914632, 104915930, 100541660, 104917102, 100544359, 100545633, 100543832, 100547856, 100550019, 100545922, 100541637, 100538855, 100539346, 100550440	1315	52	18695	4.374378473237789	0.0026051780925289147	1.7390501251691488E-4	1.6864578834805655E-4
GOTERM_MF_ALL	GO:0016491~oxidoreductase activity	96	5.390230207748456	3.825487367248758E-6	100548170, 100548213, 100542270, 100547686, 104912494, 104915364, 100549664, 100544770, 723983, 104911088, 100547528, 100549949, 100543886, 100546799, 100543047, 104911005, 100550737, 100542994, 100547569, 100543648, 100545625, 104911888, 100538722, 100541626, 100544817, 100538886, 100538565, 104914383, 100548080, 100538539, 100539549, 100545770, 104914146, 100546340, 100540281, 100543073, 100543474, 100545411, 100540043, 104916929, 100549615, 100547679, 104915954, 100540849, 100538455, 100538774, 100551164, 100538906, 100549242, 100538828, 100547460, 100538988, 100539879, 100546254, 100548711, 100542172, 100549403, 100546412, 100545444, 100541165, 104915861, 100542376, 104913847, 100544516, 100548559, 100548835, 100544911, 100539878, 100541527, 100539955, 100550632, 100539513, 100550430, 104914282, 100549110, 100547531, 100542162, 104912983, 100379156, 100540780, 100303685, 104917156, 100543693, 100545712, 104909347, 104915859, 100543850, 100544543, 100540388, 100546204, 100546408, 104913954, 100544708, 100539449, 100550980, 100538992	1315	848	18695	1.6094411363799412	0.0056761654427892605	3.557703251541345E-4	3.4501114193374736E-4
GOTERM_MF_ALL	GO:0051287~NAD binding	17	0.9545199326221224	6.300644405621408E-6	100551164, 100549242, 100548080, 100548081, 100539879, 100543343, 100303685, 100540164, 104915859, 100544543, 100542994, 100547569, 100550235, 100543638, 100538676, 100550980, 100538992	1315	64	18695	3.7763189163498097	0.00933157648206484	5.514916985626268E-4	5.348135221948054E-4
GOTERM_MF_ALL	GO:0042802~identical protein binding	67	3.7619314991577766	6.763347387829367E-6	100547165, 100548694, 100544934, 100548856, 100546759, 100550976, 100542833, 100545625, 100545988, 100542517, 100541824, 100539610, 100539014, 100549095, 100541051, 100549458, 100549777, 100546185, 100545411, 104911398, 100545255, 100542264, 100540164, 100548727, 100543993, 104914827, 100540006, 100543756, 100550920, 100540129, 100544529, 100550244, 100550287, 100551360, 100547460, 100548114, 100547586, 100546495, 104913642, 100541561, 100545441, 100540159, 100547503, 104912997, 100543425, 100544437, 100544911, 100550399, 100547908, 100539967, 104916864, 100547498, 100547698, 100548149, 100540181, 100541790, 100546641, 100546244, 100546404, 100545315, 100544667, 100544346, 100547414, 100542966, 100550984, 104910924, 100550143	1315	538	18695	1.770484967560462	0.010013423410472067	5.59103384060561E-4	5.421950155909877E-4
GOTERM_MF_ALL	GO:0140098~catalytic activity, acting on RNA	51	2.863559797866367	1.7823387436963258E-5	100548170, 100548292, 100548895, 100548572, 100545102, 104913022, 100543044, 100539297, 100540696, 100546315, 100544615, 100546957, 100547114, 100548881, 100545255, 100545178, 100544765, 100540484, 104914827, 100541698, 100541857, 109370376, 100539667, 100551015, 100544808, 104915862, 100544596, 100544477, 100546017, 100541003, 100549724, 100547503, 100539911, 100550312, 100545809, 100549593, 100545071, 100548389, 100546643, 100547572, 100543376, 100547453, 100540187, 100546404, 100542326, 100550307, 100542963, 100543931, 100550502, 100540941, 104912629	1315	384	18695	1.888159458174905	0.02617283218273736	0.0013958526582211225	0.0013536393721862096
GOTERM_MF_ALL	GO:0009055~electron transfer activity	11	0.617630544637844	2.324630195192164E-5	104915859, 100550250, 100543850, 100538539, 100547679, 100543648, 100547569, 100548835, 100546340, 100540281, 100543693	1315	30	18695	5.212801013941698	0.03399947313541085	0.0017295248652229702	0.0016772206858311465
GOTERM_MF_ALL	GO:0003729~mRNA binding	42	2.358225715889949	3.274737612722837E-5	100547260, 100549126, 104915105, 100540494, 100547464, 100546559, 100545822, 104910412, 100544359, 100541663, 104912997, 100545922, 100541568, 100538921, 100538562, 100551385, 100549690, 100549098, 104916864, 100543074, 100549412, 100547675, 100548149, 100546185, 109367609, 100546665, 100549034, 100545751, 100543176, 100544766, 100543358, 100543531, 100550825, 100544841, 100544208, 100542029, 100540445, 100541698, 100540941, 100538855, 100551212, 104915819	1315	300	18695	1.990342205323194	0.04756069286369169	0.0023203855084436105	0.0022502125595995496
GOTERM_MF_ALL	GO:0140097~catalytic activity, acting on DNA	38	2.133632790567097	3.50000089121141E-5	100538906, 100538709, 100538703, 100540070, 100546593, 100547780, 100544377, 100541484, 100549740, 100544199, 100542597, 100546937, 100547823, 100543822, 100551128, 100550454, 100545948, 100550112, 100551274, 100541909, 100538715, 100544281, 100547236, 100549794, 100546643, 100541352, 100542264, 100548727, 100550768, 100543931, 100542527, 100538896, 100538952, 100550982, 100550760, 100544808, 100551330, 100551374	1315	261	18695	2.0698687411680723	0.050747954186261324	0.0023672733300557176	0.002295682402735484
GOTERM_MF_ALL	GO:1901363~heterocyclic compound binding	247	13.86861313868613	1.360712344289749E-4	100550250, 100548170, 100548292, 104917149, 100544377, 100545102, 100550807, 100547528, 100550817, 100540696, 100540695, 100542994, 100542754, 100548856, 100542877, 100546318, 100544817, 100542517, 100551225, 100539454, 104916842, 100547630, 100544483, 104911398, 100547079, 100540440, 100550920, 100551336, 100551330, 100549242, 100547861, 100548038, 100151696, 100542172, 100547622, 100546654, 100544594, 100545441, 100546537, 100546414, 100547503, 100540796, 100544911, 100550235, 100550112, 100549593, 104914685, 100548389, 104916864, 100542162, 100547732, 104911971, 100546641, 100544583, 100542044, 100546404, 100545315, 100548827, 100544346, 100542964, 100542966, 100546649, 100548825, 100539569, 100550690, 100546991, 100549103, 100547045, 100540770, 100546759, 100542957, 100541626, 100550454, 100551421, 100539549, 104916886, 100549456, 100549698, 100545411, 100542264, 100538450, 100548923, 100541734, 100541977, 104909200, 100539879, 100547268, 100540070, 100549200, 100543464, 100543343, 100541165, 100542376, 104913847, 100547029, 104911307, 100541724, 100550312, 100548918, 100538541, 104917198, 100545071, 100547498, 100549676, 100008577, 100549794, 104913395, 100547132, 100543572, 100540187, 100543578, 100544543, 100542246, 100546968, 100547933, 100542009, 100538676, 100542590, 100548694, 100544770, 100539297, 100547927, 100544775, 100545625, 100539974, 100538886, 100539610, 100538642, 100541809, 100549098, 100547236, 100549777, 100540164, 100540043, 100543434, 100544765, 100545975, 104914827, 100543796, 100538896, 100544529, 100550762, 100550760, 100539189, 100539860, 100539069, 100551164, 100544993, 100541484, 100544199, 100544996, 100544512, 100547903, 100546017, 100541003, 100541369, 100546937, 100544879, 100543425, 100540832, 100542339, 100134843, 100543305, 100544757, 100538864, 100550990, 100541909, 100551274, 100550060, 100546367, 100547453, 100541230, 100545712, 100541596, 100539163, 100540388, 100540267, 100542326, 100544509, 100550982, 100550980, 100538992, 100551384, 100546593, 100549744, 100545145, 100550609, 100547684, 104914517, 100540132, 100543886, 100544730, 100544615, 100547569, 100545948, 100539258, 100548080, 100548081, 100544281, 104913530, 104912682, 100546340, 100543073, 104911234, 100548881, 100545255, 104911232, 100545375, 100544287, 100542420, 100540484, 100543993, 100549615, 100541698, 104915954, 100550844, 109370376, 100543638, 100551015, 100551132, 100548197, 100548511, 104915862, 100547780, 104913682, 100547541, 100540231, 100303677, 100550959, 100544834, 100541568, 100551128, 100538838, 100538715, 100543053, 100542087, 100303685, 100544028, 104915859, 100543856, 100542527, 100551115, 100538831, 100539128, 100538952, 100540903, 100539487	1315	2829	18695	1.2412627498733246	0.1833035321426424	0.008803217253491943	0.00853699092526134
