Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mgp00640:Propanoate metabolism	12	0.673778775968557	5.047900205403574E-4	100551164, 100540880, 100547460, 100542964, 100548080, 100546491, 100541406, 100541626, 100544087, 100538831, 100538886, 100550609	715	28	5401	3.2373626373626374	0.07947071544401119	0.007525960306238055	0.006837610278228477
KEGG_PATHWAY	mgp00071:Fatty acid degradation	14	0.7860752386299831	5.682636947460847E-4	100551164, 100541809, 100548080, 104915364, 104917156, 100542994, 100540388, 104915954, 100542721, 100541406, 100541626, 100544708, 109365384, 100538886	715	37	5401	2.8582120582120583	0.08900852144457505	0.007766270494863158	0.0070559408764305515
KEGG_PATHWAY	mgp00010:Glycolysis / Gluconeogenesis	17	0.9545199326221224	9.396187810681705E-4	100549110, 100547460, 100547531, 100549777, 104915364, 104911398, 100549320, 100303685, 100548630, 100550807, 100546537, 100542964, 100541568, 100544708, 100540825, 100540715, 100538565	715	53	5401	2.4229317851959364	0.1428736359211633	0.011853652315013842	0.010769476798396724
KEGG_PATHWAY	mgp00670:One carbon pool by folate	9	0.5053340819764177	0.001155592350703798	100542376, 100538828, 100538988, 104916864, 100542162, 100539128, 100543073, 100549200, 100550287	715	18	5401	3.7769230769230773	0.17273213124841247	0.013536938965387347	0.012298804303918992
KEGG_PATHWAY	mgp03420:Nucleotide excision repair	15	0.8422234699606962	0.003414547990457592	100551274, 100551390, 100548895, 100546510, 100545178, 104913022, 100543187, 100543044, 100539471, 100542963, 100549999, 100545948, 100550112, 100549908, 100551330	715	49	5401	2.3124018838304554	0.4293299610867788	0.03733239136233634	0.033917843371878746
KEGG_PATHWAY	mgp00620:Pyruvate metabolism	12	0.673778775968557	0.0040971888072207354	100549242, 100547460, 100546184, 100544516, 100542964, 100541568, 100547531, 100539955, 100544708, 109365384, 104915364, 100538565	715	35	5401	2.58989010989011	0.48998710349293384	0.04199618527401254	0.0381550707672431
KEGG_PATHWAY	mgp03410:Base excision repair	13	0.7299270072992701	0.006527111217869023	100551274, 100551390, 100543187, 100549740, 100540164, 100542597, 100542455, 100550768, 100549999, 100545948, 100550112, 100544808, 100551330	715	42	5401	2.3380952380952382	0.658345394213817	0.06296742586650116	0.0572082100860285
KEGG_PATHWAY	mgp00280:Valine, leucine and isoleucine degradation	13	0.7299270072992701	0.009707571253457878	100551164, 100548080, 100546491, 104912682, 100544087, 104915364, 104917156, 100540780, 100540043, 100542994, 100541406, 100541626, 109365384	715	44	5401	2.231818181818182	0.7980670346349007	0.08844676030928289	0.08035711759806799
KEGG_PATHWAY	mgp04114:Oocyte meiosis	22	1.235261089275688	0.012373789959379041	100542909, 100548393, 100549150, 100539967, 100549676, 100544772, 100548364, 100540494, 100542044, 100543676, 100546229, 100540770, 104916907, 100544698, 104913249, 100544539, 100540523, 100543778, 100539515, 100539569, 100539777, 100550782	715	96	5401	1.7310897435897437	0.8702260474979452	0.10680534491253488	0.09703656336565669
KEGG_PATHWAY	mgp03430:Mismatch repair	8	0.4491858506457047	0.014893596385879664	100551274, 100551390, 100545948, 100550883, 100550112, 100542264, 100551330, 100543187	715	21	5401	2.8776556776556776	0.9146437518285883	0.12212749036421323	0.1109572930748035
KEGG_PATHWAY	mgp00480:Glutathione metabolism	12	0.673778775968557	0.02908506968710287	100538440, 100546204, 100550737, 100549615, 100541600, 100540944, 100550632, 100379156, 100543474, 100545411, 100550980, 104910670	715	45	5401	2.0143589743589745	0.9920984290624194	0.22714054422308907	0.20636549444658703
KEGG_PATHWAY	mgp01210:2-Oxocarboxylic acid metabolism	8	0.4491858506457047	0.03851689370373036	100546629, 100546491, 100542845, 100544817, 100550762, 100550980, 100538565, 100538992	715	25	5401	2.4172307692307693	0.9984062070796822	0.2871259348823536	0.26086441644799196
KEGG_PATHWAY	mgp01232:Nucleotide metabolism	18	1.0106681639528354	0.04563256851649139	100538828, 100548197, 100546342, 100547268, 100549698, 100545411, 100547132, 100543464, 100544770, 100547927, 100550737, 100550604, 100546968, 100542966, 100551225, 104910924, 100540903, 100551132	715	84	5401	1.618681318681319	0.9995286320101174	0.3253800537697647	0.2956196829981399
KEGG_PATHWAY	mgp00260:Glycine, serine and threonine metabolism	10	0.5614823133071308	0.05518511732731494	100542487, 100549242, 100542246, 104916864, 100551038, 100544529, 104915364, 100544992, 100549320, 100546058	715	38	5401	1.9878542510121457	0.999909455305999	0.3751325904465666	0.3408216827837709
KEGG_PATHWAY	mgp00270:Cysteine and methionine metabolism	11	0.617630544637844	0.05718484610465955	100548727, 100542036, 100547460, 100544516, 100546759, 100539955, 100551038, 100544529, 100538457, 100547241, 100549200	715	44	5401	1.8884615384615386	0.9999360331578944	0.3751325904465666	0.3408216827837709
KEGG_PATHWAY	mgp00380:Tryptophan metabolism	10	0.5614823133071308	0.06370294993783572	100551164, 100542994, 100548080, 104915954, 100542845, 100546759, 100541406, 100538722, 109365384, 104915364	715	39	5401	1.9368836291913216	0.9999794959603425	0.4016992943426351	0.3649585052259307
KEGG_PATHWAY	mgp00982:Drug metabolism - cytochrome P450	9	0.5053340819764177	0.07088157178353667	100538440, 100549110, 100546204, 100541600, 100550632, 100544708, 100547885, 100543474, 104910670	715	34	5401	1.9995475113122172	0.9999941969523659	0.4016992943426351	0.3649585052259307
KEGG_PATHWAY	mgp03440:Homologous recombination	10	0.5614823133071308	0.07300998698633418	100549297, 100544281, 100547823, 100548521, 100542527, 100540070, 100550982, 100550883, 100549794, 100543187	715	40	5401	1.8884615384615384	0.9999960160941688	0.4016992943426351	0.3649585052259307
KEGG_PATHWAY	mgp00310:Lysine degradation	13	0.7299270072992701	0.07348157823340887	100551164, 100548080, 100548070, 100548953, 104915364, 100539540, 100542994, 100545555, 100538392, 104915954, 100542845, 100541406, 109365384	715	58	5401	1.693103448275862	0.9999963350704492	0.4016992943426351	0.3649585052259307
KEGG_PATHWAY	mgp00240:Pyrimidine metabolism	13	0.7299270072992701	0.07348157823340887	100538828, 100548197, 100546342, 100547622, 100545411, 100547132, 100543464, 100547927, 100550737, 100550604, 100546968, 100542966, 100551225	715	58	5401	1.693103448275862	0.9999963350704492	0.4016992943426351	0.3649585052259307
KEGG_PATHWAY	mgp03013:Nucleocytoplasmic transport	19	1.0668163952835485	0.0764407663454956	104913530, 100544673, 100545751, 100549103, 100543021, 100547541, 100544502, 100541397, 100542489, 100541345, 100541520, 100544429, 100541544, 100541698, 100551108, 100550579, 100550676, 100542318, 104915819	715	96	5401	1.4950320512820514	0.9999978311986685	0.40439631227939604	0.36740884469286594
KEGG_PATHWAY	mgp00980:Metabolism of xenobiotics by cytochrome P450	9	0.5053340819764177	0.08175019804021794	100538440, 100549110, 100546204, 100541600, 100550632, 100544708, 100547885, 100543474, 104910670	715	35	5401	1.9424175824175824	0.9999991574837039	0.4114548570496198	0.37382179085605705
KEGG_PATHWAY	mgp00983:Drug metabolism - other enzymes	12	0.673778775968557	0.08279274562583813	100538440, 100546204, 100547927, 100548197, 100550737, 100550604, 104910140, 100547885, 100543474, 100545411, 100547132, 100544770	715	53	5401	1.7103047895500727	0.9999993006945984	0.4114548570496198	0.37382179085605705
KEGG_PATHWAY	mgp00650:Butanoate metabolism	7	0.39303761931499154	0.08699187830783067	100551164, 100542994, 100548080, 100541406, 100541626, 109365384, 100540849	715	24	5401	2.2032051282051284	0.9999996705108664	0.41960788360247736	0.3812291137607874
KEGG_PATHWAY	mgp00410:beta-Alanine metabolism	8	0.4491858506457047	0.09150789874683188	100551164, 100549110, 100548080, 100541406, 100541626, 100544087, 100538886, 104915364	715	30	5401	2.0143589743589745	0.9999998538934979	0.42877986841372656	0.38956219752222715
